user_id,date,bedtime_hour,wake_time_hour,sleep_duration_hours,time_in_bed_hours,sleep_latency_min,wake_episodes,caffeine_after_16,screen_time_before_bed_min,stress_level,exercise_minutes,sleep_efficiency,sleep_quality_score,felt_rested,app_opened,sleep_log_completed,insight_viewed,coach_message_sent,plan_completed
U0003,2026-01-31,23.75,8.63,8.36,8.89,22.5,1,0,127.4,2.2,37.9,0.941,58,0,1,1,0,0,0
U0003,2026-02-01,23.92,9.54,8.98,9.62,27.8,2,1,68.2,1.0,33.2,0.934,55,0,1,1,1,0,0
U0003,2026-02-02,21.79,6.09,7.98,8.29,15.3,1,0,70.6,1.6,57.6,0.963,45,0,1,1,1,0,0
U0003,2026-02-03,22.44,6.31,7.6,7.87,6.6,1,0,69.1,1.0,47.2,0.966,55,0,0,0,0,0,0
U0003,2026-02-04,23.24,7.43,7.65,8.19,22.2,2,0,57.1,1.3,47.6,0.934,44,0,1,1,1,1,1
U0003,2026-02-05,22.89,7.58,8.08,8.69,28.8,1,0,106.9,1.0,31.2,0.93,54,0,1,1,0,0,0
U0003,2026-02-06,23.08,7.47,8.12,8.39,10.3,1,0,82.5,1.0,0.0,0.968,65,1,0,0,0,0,0
U0003,2026-02-07,24.28,9.48,7.87,9.2,39.6,5,0,103.1,2.5,21.5,0.855,42,0,1,1,0,0,0
U0003,2026-02-08,24.23,10.21,9.3,9.98,35.9,1,1,63.3,1.0,63.2,0.933,57,1,1,0,0,0,0
U0003,2026-02-09,23.55,6.93,6.82,7.37,33.5,0,0,30.8,1.1,12.9,0.924,60,0,1,1,0,0,0
U0003,2026-02-10,23.91,8.86,8.51,8.96,18.7,1,0,70.2,1.0,53.3,0.95,67,0,0,0,0,0,0
U0003,2026-02-11,22.76,7.61,8.17,8.85,33.8,2,1,38.5,1.4,42.9,0.923,52,0,1,0,0,0,0
U0003,2026-02-12,23.53,8.1,8.19,8.57,22.9,0,0,71.7,1.0,44.3,0.955,58,0,0,0,0,0,0
U0003,2026-02-13,23.25,7.02,7.44,7.77,19.8,0,0,93.6,1.0,48.2,0.958,55,0,1,1,0,0,0
U0003,2026-02-14,24.24,7.96,7.31,7.72,24.4,0,0,132.6,1.0,10.3,0.947,58,0,0,0,0,0,0
U0003,2026-02-15,24.09,8.13,7.43,8.04,28.5,1,0,72.6,1.5,38.0,0.923,44,0,1,1,1,0,0
U0003,2026-02-16,23.19,7.21,7.47,8.02,27.8,1,0,34.0,1.0,55.5,0.932,62,1,1,1,1,0,0
U0003,2026-02-17,23.59,8.47,8.74,8.88,8.5,0,0,84.5,1.0,3.2,0.984,63,0,1,1,1,1,0
U0003,2026-02-18,23.07,7.38,7.65,8.31,39.6,0,0,93.7,1.0,68.1,0.921,66,1,1,0,0,0,0
U0003,2026-02-19,23.71,7.39,7.32,7.67,21.5,0,0,130.2,1.1,57.2,0.953,51,0,0,0,0,0,0
U0003,2026-02-20,23.47,7.46,7.58,7.98,15.5,1,0,53.5,1.0,58.3,0.949,57,0,0,0,0,0,0
U0003,2026-02-21,24.31,9.21,8.45,8.91,19.2,1,0,103.4,1.0,65.7,0.949,52,0,0,0,0,0,0
U0003,2026-02-22,24.53,10.18,9.19,9.65,27.3,0,0,26.3,1.0,28.2,0.953,74,1,0,0,0,0,0
U0003,2026-02-23,23.29,7.93,8.27,8.64,22.1,0,0,78.2,1.0,79.4,0.957,54,0,1,1,1,1,0
U0003,2026-02-24,22.71,6.18,6.85,7.47,29.9,1,0,153.4,1.8,2.5,0.917,46,0,0,0,0,0,0
U0003,2026-02-25,24.02,8.82,7.98,8.8,30.5,2,0,172.9,1.4,16.9,0.907,45,0,0,0,0,0,0
U0003,2026-02-26,22.85,7.08,7.86,8.23,21.8,0,0,52.1,1.0,40.1,0.956,60,0,0,0,0,0,0
U0003,2026-02-27,22.81,7.22,7.67,8.42,44.9,0,1,58.1,1.9,38.2,0.911,54,0,0,0,0,0,0
U0003,2026-02-28,24.33,9.77,9.01,9.44,25.6,0,0,96.2,2.3,39.1,0.955,66,0,1,0,0,0,0
U0003,2026-03-01,25.21,10.0,8.58,8.79,13.0,0,0,18.2,1.0,9.4,0.975,64,0,1,1,0,0,0
U0003,2026-03-02,22.3,6.52,7.95,8.22,16.0,0,0,91.9,1.0,37.1,0.967,59,0,1,0,0,0,0
U0003,2026-03-03,23.58,7.99,7.79,8.4,31.9,1,0,101.1,2.1,32.3,0.927,44,0,1,1,1,1,0
U0003,2026-03-04,23.02,7.69,7.84,8.67,30.4,2,0,60.7,1.0,42.0,0.905,48,0,1,1,0,0,0
U0003,2026-03-05,22.82,7.53,8.43,8.71,16.3,0,0,0.0,1.0,47.1,0.969,66,0,1,1,0,0,0
U0003,2026-03-06,23.12,7.21,7.52,8.09,29.3,1,0,132.6,1.0,39.9,0.929,50,0,0,0,0,0,0
U0003,2026-03-07,23.51,7.77,7.56,8.25,35.2,1,0,155.7,1.3,18.6,0.916,42,0,1,1,1,1,0
U0003,2026-03-08,23.0,6.37,6.48,7.37,48.2,1,1,129.4,4.8,58.4,0.88,43,0,0,0,0,0,0
U0003,2026-03-09,23.51,8.54,8.52,9.03,30.3,0,0,39.8,1.0,74.0,0.944,60,0,1,1,0,0,0
U0003,2026-03-10,23.44,7.7,7.74,8.25,30.7,0,1,32.4,1.0,18.6,0.938,51,0,1,1,1,1,0
U0003,2026-03-11,22.4,6.63,7.54,8.22,27.1,3,1,100.0,1.0,0.0,0.917,41,0,1,1,1,0,0
U0003,2026-03-12,22.56,6.53,7.92,7.97,3.0,0,0,61.3,1.0,68.2,0.994,64,1,0,0,0,0,0
U0003,2026-03-13,23.77,7.59,7.32,7.82,25.2,1,0,78.4,1.0,19.1,0.935,57,0,0,0,0,0,0
U0003,2026-03-14,24.44,9.3,8.35,8.86,22.5,1,0,98.9,1.6,45.3,0.941,59,0,1,0,1,0,0
U0003,2026-03-15,22.51,7.82,8.58,9.3,38.2,1,0,105.6,4.3,39.8,0.923,57,0,0,0,0,0,0
U0003,2026-03-16,22.42,7.51,8.47,9.08,36.8,0,1,41.8,1.0,20.2,0.932,61,0,0,0,0,0,0
U0003,2026-03-17,23.09,6.66,7.09,7.58,29.1,0,1,77.4,2.0,56.6,0.936,53,0,1,1,0,0,0
U0003,2026-03-18,23.84,8.15,7.67,8.31,33.7,1,1,54.2,1.0,27.3,0.922,53,0,0,0,0,0,0
U0003,2026-03-19,23.92,8.58,8.32,8.66,20.3,0,0,48.7,1.0,34.8,0.961,65,0,1,0,0,0,0
U0003,2026-03-20,22.43,6.31,7.72,7.88,9.5,0,0,30.6,1.0,45.0,0.98,61,0,0,0,0,0,0
U0003,2026-03-21,24.74,9.35,8.31,8.61,17.5,0,0,52.6,1.0,52.9,0.966,64,0,0,0,0,0,0
U0003,2026-03-22,24.23,8.59,8.06,8.36,17.8,0,0,71.8,1.0,37.8,0.965,66,0,1,1,0,0,0
U0003,2026-03-23,23.51,7.21,7.41,7.7,17.7,0,0,96.3,2.5,28.1,0.962,54,0,1,1,0,0,0
U0003,2026-03-24,23.0,7.5,7.66,8.49,27.1,3,0,64.2,1.0,0.0,0.902,39,0,0,0,0,0,0
U0003,2026-03-25,23.59,7.16,6.92,7.57,31.5,2,1,62.0,4.2,42.3,0.914,45,0,1,1,0,0,0
U0003,2026-03-26,23.59,8.29,8.31,8.7,23.4,0,0,79.0,1.0,66.6,0.955,60,0,1,1,1,0,0
U0003,2026-03-27,23.23,7.08,7.32,7.84,31.8,0,0,112.3,2.0,21.1,0.932,60,1,1,1,0,0,0
U0003,2026-03-28,24.0,8.54,7.53,8.54,44.8,2,0,42.7,1.0,68.8,0.882,54,0,1,1,0,0,0
U0003,2026-03-29,24.99,8.86,7.48,7.87,23.2,0,0,90.6,1.0,27.4,0.951,55,0,0,0,0,0,0
U0003,2026-03-30,23.62,7.41,7.29,7.8,21.3,1,0,115.2,1.0,39.2,0.936,48,1,1,0,1,0,0
U0003,2026-03-31,23.49,8.83,8.84,9.33,22.4,1,0,77.9,1.1,12.8,0.947,67,1,1,1,0,0,0
U0004,2026-01-01,23.89,8.18,6.83,8.3,59.6,4,1,110.4,5.0,73.6,0.823,43,0,0,0,0,0,0
U0004,2026-01-02,22.74,7.83,8.6,9.09,20.8,1,0,196.6,1.5,78.3,0.946,62,1,0,0,0,0,0
U0004,2026-01-03,24.19,8.27,7.6,8.08,19.3,1,0,99.0,1.0,74.0,0.941,57,0,1,0,1,1,0
U0004,2026-01-04,23.93,8.59,8.19,8.66,28.0,0,0,53.9,1.4,55.5,0.946,60,0,0,0,0,0,0
U0004,2026-01-05,23.3,8.14,8.57,8.84,12.0,1,0,121.6,1.4,29.8,0.969,57,1,1,1,1,1,0
U0004,2026-01-06,23.01,6.25,6.34,7.24,41.8,3,1,154.6,3.2,36.5,0.875,33,0,0,0,0,0,0
U0004,2026-01-07,24.0,8.62,7.92,8.62,30.8,2,1,63.5,1.1,79.4,0.919,54,0,1,1,0,0,0
U0004,2026-01-08,23.74,7.33,6.87,7.59,37.8,1,1,88.7,2.6,50.7,0.905,36,0,1,1,1,0,0
U0004,2026-01-09,24.24,7.76,7.0,7.53,31.3,0,0,51.0,2.8,10.4,0.931,51,0,0,0,0,0,0
U0004,2026-01-10,23.82,8.18,8.05,8.36,10.9,2,0,61.0,1.0,68.2,0.962,49,1,0,0,0,0,0
U0004,2026-01-11,24.31,8.68,7.68,8.37,26.9,2,0,164.3,3.2,38.6,0.917,53,0,0,0,0,0,0
U0004,2026-01-12,22.57,8.36,9.48,9.8,14.0,1,0,0.9,1.0,81.2,0.968,75,1,1,1,0,0,0
U0004,2026-01-13,24.1,7.72,6.68,7.62,35.1,3,1,99.6,2.9,13.2,0.877,29,0,1,1,1,0,0
U0004,2026-01-14,22.46,6.8,7.68,8.34,39.8,0,0,98.7,3.8,35.1,0.92,56,0,1,1,0,0,0
U0004,2026-01-15,23.02,7.06,7.53,8.04,18.4,2,0,51.8,4.0,68.9,0.936,54,1,0,0,0,0,0
U0004,2026-01-16,23.85,6.76,6.33,6.91,30.3,1,1,75.8,2.6,84.0,0.916,38,0,1,0,1,0,0
U0004,2026-01-17,24.43,8.93,7.83,8.5,39.9,0,0,39.4,2.1,30.4,0.922,63,0,1,1,0,0,0
U0004,2026-01-18,23.65,7.85,7.51,8.19,41.3,0,1,177.4,2.8,45.6,0.916,48,0,0,0,0,0,0
U0004,2026-01-19,23.52,8.42,8.47,8.89,25.5,0,0,105.8,2.6,50.1,0.952,65,1,0,0,0,0,0
U0004,2026-01-20,22.64,6.13,6.94,7.49,15.6,2,0,89.3,1.0,31.1,0.927,40,0,0,0,0,0,0
U0004,2026-01-21,23.73,8.32,8.15,8.59,26.4,0,0,72.2,4.3,60.8,0.949,63,1,0,0,0,0,0
U0004,2026-01-22,23.57,8.25,8.06,8.67,36.8,0,1,47.6,1.8,40.0,0.929,55,0,1,1,0,0,0
U0004,2026-01-23,23.6,7.08,7.21,7.48,16.5,0,0,89.4,2.5,81.7,0.963,63,1,1,0,0,0,0
U0004,2026-01-24,23.9,9.09,8.71,9.19,17.4,2,0,91.4,2.1,0.0,0.948,62,0,0,0,0,0,0
U0004,2026-01-25,24.05,8.83,8.41,8.78,22.5,0,0,94.1,1.6,58.7,0.957,57,1,0,0,0,0,0
U0004,2026-01-26,23.6,6.86,6.85,7.26,24.9,0,0,141.3,4.3,52.0,0.943,48,0,1,1,0,0,0
U0004,2026-01-27,23.15,7.6,7.98,8.46,28.5,0,0,31.9,2.7,55.9,0.944,67,0,0,0,0,0,0
U0004,2026-01-28,23.42,7.68,7.73,8.26,24.9,1,0,116.1,2.5,69.4,0.936,63,1,0,0,0,0,0
U0004,2026-01-29,23.1,7.11,7.43,8.02,35.0,0,0,64.2,2.2,85.6,0.927,62,1,1,1,1,1,0
U0004,2026-01-30,22.43,5.9,7.07,7.47,23.6,0,1,44.2,1.3,61.6,0.947,45,0,0,0,0,0,0
U0004,2026-01-31,24.48,9.23,8.21,8.75,18.8,2,0,59.6,1.4,33.7,0.938,63,0,0,0,0,0,0
U0004,2026-02-01,23.33,7.61,8.11,8.28,10.3,0,0,90.5,2.3,44.1,0.979,66,0,0,0,0,0,0
U0004,2026-02-02,23.15,6.97,7.23,7.82,35.6,0,0,103.6,4.6,30.1,0.924,56,1,1,1,0,0,0
U0004,2026-02-03,23.01,6.64,7.34,7.63,11.5,1,0,64.8,2.2,33.3,0.962,56,0,0,0,0,0,0
U0004,2026-02-04,23.99,7.21,6.77,7.22,21.8,1,0,81.8,1.9,53.0,0.939,55,0,1,1,1,1,0
U0004,2026-02-05,24.3,8.93,8.14,8.63,25.7,1,0,59.7,1.3,68.0,0.943,55,0,1,1,0,0,0
U0004,2026-02-06,23.31,6.02,6.11,6.71,36.0,0,1,71.4,1.6,24.7,0.91,43,0,0,0,0,0,0
U0004,2026-02-07,23.91,7.27,6.45,7.35,42.6,2,1,91.6,3.2,44.9,0.877,41,0,1,0,0,0,0
U0004,2026-02-08,25.1,9.77,8.12,8.67,24.7,1,0,69.2,2.3,62.9,0.936,51,0,1,0,1,1,1
U0004,2026-02-09,23.36,7.3,7.55,7.94,19.3,1,0,38.0,1.7,60.1,0.951,58,0,0,0,0,0,0
U0004,2026-02-10,21.69,6.89,8.78,9.21,25.4,0,0,26.1,2.1,85.4,0.954,71,0,0,0,0,0,0
U0004,2026-02-11,23.7,7.12,6.97,7.42,20.9,1,0,95.7,1.4,37.3,0.939,47,0,0,0,0,0,0
U0004,2026-02-12,23.49,6.53,6.86,7.04,3.9,2,0,85.8,2.1,38.1,0.975,45,0,1,0,0,0,0
U0004,2026-02-13,22.67,6.03,7.16,7.35,3.0,1,0,15.2,1.4,40.9,0.974,44,0,0,0,0,0,0
U0004,2026-02-14,23.36,8.15,8.32,8.79,28.6,0,0,37.1,2.6,49.6,0.946,63,1,0,0,0,0,0
U0004,2026-02-15,23.46,8.62,8.91,9.16,14.5,0,0,26.7,1.0,41.1,0.974,64,0,1,0,1,1,0
U0004,2026-02-16,23.15,7.54,7.9,8.38,29.0,0,0,52.0,2.3,18.8,0.942,57,0,1,1,0,0,0
U0004,2026-02-17,24.05,7.69,7.22,7.64,25.0,0,0,76.5,1.6,50.3,0.946,51,0,1,1,0,0,0
U0004,2026-02-18,23.5,8.1,7.99,8.61,37.2,0,0,82.3,1.4,4.2,0.928,55,1,0,0,0,0,0
U0004,2026-02-19,23.45,7.07,7.23,7.62,13.1,2,0,133.9,2.7,53.0,0.949,50,0,0,0,0,0,0
U0004,2026-02-20,23.98,8.2,7.24,8.22,53.9,1,1,151.3,3.6,69.7,0.881,40,0,0,0,0,0,0
U0004,2026-02-21,23.59,7.99,7.63,8.41,41.6,1,1,76.0,3.0,26.7,0.908,56,0,1,0,1,1,1
U0004,2026-02-22,24.43,8.6,7.56,8.17,31.8,1,1,54.8,1.0,58.0,0.925,54,0,1,1,0,0,0
U0004,2026-02-23,24.02,8.04,7.76,8.02,15.6,0,0,101.1,1.4,33.4,0.968,69,1,1,1,0,0,0
U0004,2026-02-24,23.09,7.9,8.36,8.81,14.6,2,0,78.5,1.4,62.4,0.948,53,0,1,1,0,0,0
U0004,2026-02-25,22.95,6.06,6.67,7.11,26.7,0,0,103.9,2.4,14.0,0.937,60,1,1,1,0,0,0
U0004,2026-02-26,23.18,7.25,7.78,8.07,12.5,1,0,116.3,1.0,63.5,0.964,61,1,1,1,1,1,1
U0004,2026-02-27,22.78,7.46,8.42,8.68,16.1,0,0,20.2,1.0,60.1,0.969,54,0,1,1,0,0,0
U0004,2026-02-28,24.34,8.67,7.59,8.32,41.0,1,1,91.5,2.0,66.2,0.912,44,0,0,0,0,0,0
U0004,2026-03-01,24.25,10.08,9.05,9.83,27.5,3,0,9.8,1.7,39.9,0.92,63,1,1,1,1,1,1
U0004,2026-03-02,22.61,7.09,7.39,8.48,58.8,2,1,68.7,3.0,71.9,0.872,45,0,1,1,1,1,0
U0004,2026-03-03,23.89,7.81,7.0,7.93,41.0,2,1,69.5,3.5,43.1,0.884,49,0,1,1,1,1,1
U0004,2026-03-04,23.12,7.4,7.62,8.28,35.0,1,0,85.4,2.3,17.4,0.92,48,0,0,0,0,0,0
U0004,2026-03-05,23.65,7.57,7.67,7.92,15.0,0,0,92.5,1.0,35.0,0.968,55,0,0,0,0,0,0
U0004,2026-03-06,22.68,7.15,7.86,8.47,36.0,0,0,87.7,2.2,77.5,0.929,64,1,0,0,0,0,0
U0004,2026-03-07,23.75,6.79,6.51,7.04,26.1,1,0,90.1,2.7,33.3,0.924,61,0,0,0,0,0,0
U0004,2026-03-08,25.65,9.92,8.01,8.27,6.2,1,0,74.9,1.4,26.7,0.968,60,1,1,1,1,1,0
U0004,2026-03-09,23.71,8.07,7.55,8.36,48.8,0,1,89.5,1.0,47.9,0.903,48,0,1,1,0,0,0
U0004,2026-03-10,22.85,7.18,8.11,8.33,13.2,0,0,26.6,1.0,12.8,0.974,60,0,1,1,1,0,0
U0004,2026-03-11,24.14,8.52,7.64,8.38,44.4,0,1,27.1,3.3,57.8,0.912,54,0,0,0,0,0,0
U0004,2026-03-12,23.05,6.67,7.14,7.61,28.3,0,0,167.7,3.3,14.1,0.938,48,0,1,0,0,0,0
U0004,2026-03-13,23.98,8.76,8.22,8.78,29.7,1,0,90.1,3.5,48.6,0.935,67,1,0,0,0,0,0
U0004,2026-03-14,24.6,7.67,6.38,7.06,29.2,2,0,100.2,2.7,21.0,0.903,39,0,1,0,1,0,0
U0004,2026-03-15,24.55,9.75,8.54,9.2,39.2,0,1,62.6,1.0,48.3,0.929,54,0,0,0,0,0,0
U0004,2026-03-16,24.73,9.05,7.53,8.31,32.3,2,0,118.1,4.5,55.4,0.906,46,0,0,0,0,0,0
U0004,2026-03-17,23.23,6.85,6.97,7.62,39.2,0,0,104.4,3.7,76.1,0.914,56,1,1,0,0,0,0
U0004,2026-03-18,22.56,6.97,7.87,8.42,24.8,1,0,125.6,3.9,7.2,0.935,48,0,1,1,0,0,0
U0004,2026-03-19,23.84,8.89,8.57,9.05,29.2,0,0,52.7,2.5,79.6,0.946,67,0,1,1,1,0,0
U0004,2026-03-20,23.56,7.62,7.06,8.05,54.2,1,1,82.7,4.1,55.9,0.877,35,0,0,0,0,0,0
U0004,2026-03-21,23.92,9.35,8.74,9.42,41.2,0,0,152.2,1.9,35.8,0.927,65,1,1,1,0,0,0
U0004,2026-03-22,23.74,7.75,7.31,8.01,37.1,1,0,145.0,3.3,45.5,0.912,57,0,1,1,1,1,0
U0004,2026-03-23,23.64,8.49,8.36,8.85,29.4,0,0,99.7,1.0,29.2,0.945,65,0,0,0,0,0,0
U0004,2026-03-24,22.8,6.8,7.45,8.0,27.7,1,0,90.1,2.4,68.9,0.932,63,0,0,0,0,0,0
U0004,2026-03-25,22.74,6.15,6.52,7.41,45.3,2,1,130.1,3.4,40.6,0.88,44,0,1,1,0,0,0
U0004,2026-03-26,23.36,7.15,7.01,7.79,46.9,0,1,77.2,3.5,27.0,0.9,52,0,0,0,0,0,0
U0004,2026-03-27,23.49,7.95,7.82,8.46,19.8,3,0,123.8,1.1,13.8,0.924,56,0,0,0,0,0,0
U0004,2026-03-28,23.63,8.61,8.31,8.98,31.3,1,0,87.7,2.8,42.6,0.925,62,0,1,1,0,0,0
U0004,2026-03-29,23.71,9.18,8.74,9.47,38.0,1,0,117.0,2.9,63.5,0.923,56,0,0,0,0,0,0
U0004,2026-03-30,23.07,6.72,7.2,7.65,26.8,0,0,96.4,1.8,34.9,0.942,41,0,0,0,0,0,0
U0004,2026-03-31,23.49,8.51,8.09,9.01,42.1,2,1,44.3,2.2,26.9,0.897,48,0,1,0,0,0,0
U0005,2026-01-01,23.75,7.98,7.59,8.24,31.6,1,1,72.0,1.2,40.9,0.921,43,0,0,0,0,0,0
U0005,2026-01-02,24.1,8.47,7.95,8.37,20.2,1,0,115.1,4.0,7.5,0.949,57,0,1,1,1,1,0
U0005,2026-01-03,24.2,9.42,8.04,9.22,64.1,2,1,77.3,3.5,36.7,0.872,48,0,1,0,0,0,0
U0005,2026-01-04,23.81,8.71,8.26,8.9,38.3,0,0,116.9,4.1,54.3,0.928,57,0,1,1,0,0,0
U0005,2026-01-05,23.98,7.85,7.41,7.86,27.1,0,0,117.4,1.8,33.1,0.943,56,1,0,0,0,0,0
U0005,2026-01-06,23.07,6.74,6.69,7.67,31.0,3,0,107.7,5.1,44.4,0.872,51,0,1,1,0,0,0
U0005,2026-01-07,24.13,8.41,8.06,8.28,13.4,0,0,102.8,3.3,41.2,0.973,34,0,1,1,1,0,0
U0005,2026-01-08,24.4,8.71,7.41,8.31,34.6,2,0,121.9,4.5,31.6,0.892,55,0,0,0,0,0,0
U0005,2026-01-09,22.98,6.02,6.28,7.04,29.3,2,0,100.1,2.0,0.0,0.892,42,0,0,0,0,0,0
U0005,2026-01-10,24.43,8.47,7.41,8.05,27.9,3,0,133.6,3.6,26.5,0.921,43,0,1,0,1,1,1
U0005,2026-01-11,25.69,9.95,7.69,8.26,26.4,1,0,30.8,2.7,14.3,0.932,61,0,1,1,1,0,0
U0005,2026-01-12,23.22,7.49,7.66,8.27,27.0,1,0,93.4,2.8,54.7,0.927,60,1,0,0,0,0,0
U0005,2026-01-13,23.51,8.61,7.85,9.09,65.0,3,1,124.3,6.8,1.6,0.863,39,0,1,1,0,0,0
U0005,2026-01-14,23.58,7.82,8.17,8.24,4.1,0,0,79.5,1.0,32.4,0.992,69,1,1,1,1,1,0
U0005,2026-01-15,23.98,8.56,7.93,8.58,39.3,0,1,73.5,1.0,1.8,0.924,55,0,1,1,1,0,0
U0005,2026-01-16,23.84,8.26,7.84,8.41,24.6,2,0,90.0,4.0,19.9,0.932,53,0,1,1,1,1,1
U0005,2026-01-17,24.06,7.99,7.33,7.92,35.7,0,0,47.6,2.4,26.2,0.925,64,0,1,0,1,1,1
U0005,2026-01-18,23.62,7.53,7.3,7.91,31.6,1,0,107.4,2.9,35.9,0.923,48,0,1,1,1,1,1
U0005,2026-01-19,23.96,7.85,7.53,7.9,22.2,0,0,106.5,2.6,37.2,0.953,45,0,1,1,0,0,0
U0005,2026-01-20,23.32,7.21,7.33,7.89,22.8,2,0,96.8,2.5,9.6,0.929,46,0,1,1,0,0,0
U0005,2026-01-21,23.75,6.94,6.39,7.19,39.0,1,0,123.9,4.2,51.0,0.888,44,0,1,1,0,0,0
U0005,2026-01-22,23.43,8.41,8.44,8.98,19.8,4,0,126.1,4.9,55.9,0.94,51,0,1,1,0,0,0
U0005,2026-01-23,23.74,8.84,8.27,9.1,31.4,2,0,97.5,5.0,55.0,0.909,55,0,1,1,1,0,0
U0005,2026-01-24,24.77,9.45,7.95,8.68,29.9,3,0,154.7,3.3,27.5,0.915,48,0,1,0,1,1,1
U0005,2026-01-25,24.6,10.07,9.0,9.46,23.5,1,0,96.1,3.0,42.4,0.951,57,1,0,0,0,0,0
U0005,2026-01-26,23.63,6.86,6.69,7.23,27.9,1,0,78.2,4.1,35.2,0.926,51,0,1,1,0,0,0
U0005,2026-01-27,23.28,8.07,8.22,8.79,28.8,1,0,107.5,1.0,56.3,0.935,54,0,1,1,0,0,0
U0005,2026-01-28,23.0,7.77,8.07,8.78,42.2,0,0,90.2,4.3,2.8,0.92,53,0,1,0,1,0,0
U0005,2026-01-29,23.55,6.98,7.0,7.43,21.0,1,0,93.7,2.9,30.8,0.941,49,0,1,1,0,0,0
U0005,2026-01-30,24.28,7.93,7.28,7.66,22.4,0,0,16.1,2.5,35.4,0.951,60,1,1,1,0,0,0
U0005,2026-01-31,24.32,8.51,8.03,8.19,10.1,0,0,0.0,3.1,49.1,0.98,70,1,0,0,0,0,0
U0005,2026-02-01,24.24,8.47,7.96,8.23,10.0,1,0,122.1,1.9,52.3,0.968,57,0,1,0,0,0,0
U0005,2026-02-02,23.42,7.6,7.53,8.18,31.2,1,0,103.4,5.5,60.6,0.921,53,0,1,0,1,1,1
U0005,2026-02-03,23.11,7.44,7.5,8.33,45.6,1,0,91.0,4.4,28.6,0.9,50,0,1,1,1,0,0
U0005,2026-02-04,24.12,7.48,6.8,7.36,33.6,0,0,109.9,3.4,41.8,0.924,43,0,1,1,1,1,1
U0005,2026-02-05,23.97,7.83,7.34,7.86,23.6,1,0,41.7,6.1,2.8,0.934,63,0,1,1,1,0,0
U0005,2026-02-06,24.32,8.01,7.16,7.7,26.8,1,0,71.5,3.9,52.1,0.93,55,0,1,1,1,1,0
U0005,2026-02-07,24.71,8.98,7.99,8.27,17.2,0,0,108.7,2.9,34.7,0.965,64,1,1,1,1,0,0
U0005,2026-02-08,24.34,8.88,7.58,8.53,38.8,2,0,116.1,5.0,27.6,0.889,52,0,1,0,0,0,0
U0005,2026-02-09,23.42,6.88,7.13,7.46,19.8,0,0,135.1,2.5,18.2,0.956,64,0,1,0,0,0,0
U0005,2026-02-10,24.66,8.56,7.23,7.9,31.4,1,0,82.3,3.6,19.1,0.915,60,0,1,0,0,0,0
U0005,2026-02-11,23.17,7.04,7.35,7.87,23.3,1,0,7.3,3.6,16.4,0.934,48,0,0,0,0,0,0
U0005,2026-02-12,23.04,6.24,6.32,7.21,34.3,3,0,144.9,5.6,27.2,0.876,45,0,1,1,1,0,0
U0005,2026-02-13,23.42,7.58,7.37,8.15,41.8,1,0,89.8,5.2,16.3,0.904,51,0,1,1,0,0,0
U0005,2026-02-14,24.19,8.41,7.38,8.22,50.1,0,1,93.1,2.8,32.2,0.898,49,0,1,0,1,1,0
U0005,2026-02-15,25.59,10.33,7.9,8.75,51.1,0,1,72.9,2.5,54.5,0.903,53,0,0,0,0,0,0
U0005,2026-02-16,23.78,7.39,7.4,7.61,12.8,0,0,48.8,2.4,36.2,0.972,56,1,1,1,1,1,1
U0005,2026-02-17,25.47,10.25,7.94,8.78,43.4,1,1,112.3,2.9,39.3,0.905,37,0,0,0,0,0,0
U0005,2026-02-18,24.45,7.75,6.57,7.3,37.5,1,1,57.9,4.1,8.7,0.9,44,0,1,1,0,0,0
U0005,2026-02-19,23.37,6.48,6.34,7.11,27.8,2,0,152.0,3.4,51.4,0.891,31,0,1,0,0,0,0
U0005,2026-02-20,24.84,7.74,6.02,6.9,34.9,2,0,171.1,4.9,33.4,0.873,38,0,1,0,1,0,0
U0005,2026-02-21,23.61,8.31,8.13,8.71,18.6,2,0,112.9,4.6,36.6,0.933,49,0,1,1,0,0,0
U0005,2026-02-22,24.29,8.77,7.33,8.47,62.7,1,1,100.1,3.7,27.1,0.865,53,0,1,0,1,1,1
U0005,2026-02-23,23.25,8.61,8.77,9.36,35.1,0,0,54.8,2.5,24.9,0.937,66,0,0,0,0,0,0
U0005,2026-02-24,23.55,8.07,8.18,8.52,11.6,1,0,76.0,1.0,45.5,0.96,68,0,1,1,1,0,0
U0005,2026-02-25,24.41,7.67,6.76,7.26,17.7,2,0,91.2,3.8,31.6,0.93,38,0,1,1,0,0,0
U0005,2026-02-26,23.81,7.76,7.4,7.95,14.6,3,0,114.7,1.6,18.8,0.931,46,1,0,0,0,0,0
U0005,2026-02-27,24.3,8.89,8.31,8.6,12.4,1,0,130.0,1.0,35.9,0.967,52,0,1,1,1,1,0
U0005,2026-02-28,24.89,9.82,8.3,8.93,32.0,1,0,129.3,4.8,47.5,0.93,66,1,1,0,1,1,1
U0005,2026-03-01,25.42,9.17,7.31,7.75,26.4,0,0,128.9,3.4,37.1,0.943,54,1,1,0,1,1,0
U0005,2026-03-02,23.47,7.66,7.81,8.19,13.2,1,0,4.3,1.0,14.3,0.954,64,0,1,1,0,0,0
U0005,2026-03-03,23.74,8.58,8.33,8.83,21.8,1,0,48.9,2.1,52.0,0.943,75,1,0,0,0,0,0
U0005,2026-03-04,23.46,6.56,6.14,7.1,42.4,2,0,161.2,7.1,47.0,0.866,33,0,0,0,0,0,0
